0,95,0,1,18
0,93,0,1,27
0,91,0,1,37
0,90,0,1,46
0,88,0,1,55
0,86,0,1,65
0,85,0,1,74
0,83,0,1,84
0,81,0,1,93
0,80,0,1,102
0,78,0,1,112
0,76,0,1,121
0,75,0,1,131
0,73,0,1,140
0,71,0,1,150
0,70,0,1,159
0,68,0,1,168
0,66,0,1,178
0,65,0,1,187
0,63,0,1,197
0,61,0,1,206
0,60,0,1,215
0,58,0,1,225
0,56,0,1,234
0,55,0,1,244
0,53,0,1,253
0,51,0,1,262
0,50,0,1,272
0,48,0,1,281
0,46,0,1,291
0,44,0,1,300
0,43,0,1,310
0,41,0,1,319
0,40,0,1,328
0,38,0,1,338
0,36,0,1,347
0,231,0,3,312
0,226,0,3,320
0,221,0,3,328
0,216,0,3,337
0,211,0,3,345
0,206,0,3,353
0,176,0,2,362
0,173,0,2,371
0,170,0,2,380
0,166,0,2,388
0,163,0,2,397
0,160,0,2,406
0,156,0,2,415
0,153,0,2,424
0,150,0,2,432
0,146,0,2,441
0,143,0,2,450
0,140,0,2,459
0,136,0,2,468
0,133,0,2,477
0,130,0,2,485
0,126,0,2,494
0,123,0,2,503
0,120,0,2,512
0,116,0,2,521
0,113,0,2,530
0,110,0,2,538
0,106,0,2,547
0,103,0,2,556
0,100,0,2,565
0,96,0,2,574
0,93,0,2,582
0,89,0,2,591
0,86,0,2,600
0,83,0,2,609
0,80,0,2,618
0,76,0,2,627
0,73,0,2,635
0,70,0,2,644
0,66,0,2,653
0,63,0,2,662
0,60,0,2,671
0,56,0,2,680
0,53,0,2,688
0,0,0,0,698
0,0,0,0,708
0,0,0,0,718
0,0,0,0,728
0,0,0,0,738
0,0,0,0,748
0,0,0,0,758
0,0,0,0,768
0,0,0,0,778
0,0,0,0,788
0,0,0,0,798
0,0,0,0,808
0,0,0,0,818
0,0,0,0,828
0,0,0,0,838
0,0,0,0,848
0,0,0,0,858
0,0,0,0,868
0,0,0,0,878
0,0,0,0,888
0,0,0,0,898
0,0,0,0,908
0,0,0,0,918
0,0,0,0,928
0,0,0,0,938
0,0,0,0,948
0,0,0,0,958
0,0,0,0,968
0,0,0,0,978
0,0,0,0,988
0,0,0,0,998
0,0,0,0,1008
0,0,0,0,1018
0,0,0,0,1028
0,0,0,0,1038
0,0,0,0,1048
0,0,0,0,1058
0,0,0,0,1068
0,0,0,0,1078
0,0,0,0,1088
0,0,0,0,1098
0,0,0,0,1108
0,0,0,0,1118
0,0,0,0,1128
0,0,0,0,1138
0,0,0,0,1148
0,0,0,0,1158
0,0,0,0,1168
0,0,0,0,1178
0,0,0,0,1188
0,0,0,0,1198
0,0,0,0,1208
0,0,0,0,1218
0,0,0,0,1228
0,0,0,0,1238
0,0,0,0,1248
0,0,0,0,1258
0,0,0,0,1268
0,0,0,0,1278
0,0,0,0,1288
0,0,0,0,1298
0,0,0,0,1308
0,0,0,0,1318
0,0,0,0,1328
0,0,0,0,1338
0,0,0,0,1348
0,0,0,0,1358
0,0,0,0,1368
0,0,0,0,1378
0,0,0,0,1388
0,0,0,0,1398
0,0,0,0,1408
0,0,0,0,1418
0,0,0,0,1428
0,0,0,0,1438
0,0,0,0,1448
0,0,0,0,1458
0,0,0,0,1468
0,0,0,0,1478
0,0,0,0,1488
0,0,0,0,1498
0,0,0,0,1508
0,0,0,0,1518
0,0,0,0,1528
0,0,0,0,1538
0,0,0,0,1548
0,0,0,0,1558
0,0,0,0,1568
0,0,0,0,1578
0,0,0,0,1588
0,0,0,0,1598
0,0,0,0,1608
0,0,0,0,1618
0,0,0,0,1628
0,0,0,0,1638
0,0,0,0,1648
0,0,0,0,1658
0,0,0,0,1668
0,0,0,0,1678
0,0,0,0,1688
0,0,0,0,1698
0,0,0,0,1708
0,0,0,0,1718
0,0,0,0,1728
0,0,0,0,1738
0,0,0,0,1748
0,0,0,0,1758
0,0,0,0,1768
0,0,0,0,1778
0,0,0,0,1788
0,0,0,0,1798
0,0,0,0,1808
0,0,0,0,1818
0,0,0,0,1828
0,0,0,0,1838
0,0,0,0,1848
0,0,0,0,1858
0,0,0,0,1868
0,0,0,0,1878
0,0,0,0,1888
0,0,0,0,1898
0,0,0,0,1908
0,0,0,0,1918
0,0,0,0,1928
0,0,0,0,1938
0,0,0,0,1948
0,0,0,0,1958
0,0,0,0,1968
0,0,0,0,1978
0,0,0,0,1988
0,0,0,0,1998
0,0,0,0,2008
0,0,0,0,2018
0,0,0,0,2028
0,0,0,0,2038
0,0,0,0,2048
0,0,0,0,2058
0,0,0,0,2068
0,0,0,0,2078
0,0,0,0,2088
0,0,0,0,2098
0,0,0,0,2108
0,0,0,0,2118
0,0,0,0,2128
0,0,0,0,2138
0,0,0,0,2148
0,0,0,0,2158
0,0,0,0,2168
0,0,0,0,2178
0,0,0,0,2188
0,0,0,0,2198
0,0,0,0,2208
0,0,0,0,2218
0,0,0,0,2228
0,0,0,0,2238
0,0,0,0,2248
0,0,0,0,2258
0,0,0,0,2268
0,0,0,0,2278
0,0,0,0,2288
